filename,segment,wc,analytic,clout,authentic,tone,wps,bigwords,dic,linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,drives,affiliation,achieve,power,cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,culture,politic,ethnicity,tech,lifestyle,leisure,home,work,money,relig,physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,conversation,netspeak,assent,nonflu,filler,allpunc,period,comma,qmark,exclam,apostro,otherp,emoji,absolutist,agitation,dejection,accomplishment,behavioral_activation,breadth,decisions,effort_enjoyment,longterm,satisfaction,structure,competence,excitement,not_relevant,ruggedness,sincerity,sophistication,highcontroversial,lowcontroversial,mediumcontroversial,benefit,cost,creativity_innovation,alterations,cogs_precogs,enchantment_emotions,fabulations,infinity_eternity,renewal,spiritual_imagery,total,vision,agency,agentrelatedemotions,experience,mindoverall,patientrelatedemotions,security,VideoNumber,"GroupN(1=low(1-3),2=neutral(4-6),3=high(7-10))",PrefereneMean,PurchaseDesireMean,NarrativeInterityMean,EmpathyMean,TotalTime(S),ShotNumber,ShotMean,ad_id,id,std_x,std_y,combined_std,convex_hull_area,convex_hull_area_shapely,mean_euclidean_distance,intercept,preference,purchase
60+Introducing Enspire™ by Enfamil®.txt,1,126,89.52,79.03920000000001,77.17,99.0,7.88,41.27,71.43,41.27,31.75,3.17,0.0,0.0,0.0,0.0,0.0,0.0,3.17,12.7,3.17,11.11,12.7,3.17,6.35,3.17,0.0,9.52,6.35,9.52,3.17,3.17,0.0,0.0,6.35,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,0.0,9.52,9.52,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,3.17,3.17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,3.17,0.0,0.0,0,0,0.0,3.17,0,0.0,0.0,0.0,0.0,3.17,0,0.0,0.0,3.17,9.52,9.52,0.0,3.17,9.52,0.0,0.0,0.0,3.17,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0,34.13,17.46,5.56,0.0,0.0,6.35,4.76,0,0.0,0.0,0.0,3.17,9.52,0.0,0.0,9.52,0.0,6.35,0.0,0.0,0.0,0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,3.17,0.0,0.0,3.17,0,6.35,0,0.0,0.0,0.0,0.0,0.0,3.17,60,3,7.77777777777778,7.33333333333333,4.33333333333333,7.55555555555556,16,7,2.2857142857142856,60+Introducing Enspire™ by Enfamil®.mp4,R_2DTAqyIUDqXnKfP,0.048407864346507005,0.08589066917941701,0.098592740009992,0.033638358410493,0.033638358410493,0.084020584341937,1,3,3
60+Introducing Enspire™ by Enfamil®.txt,1,126,89.52,79.03920000000001,77.17,99.0,7.88,41.27,71.43,41.27,31.75,3.17,0.0,0.0,0.0,0.0,0.0,0.0,3.17,12.7,3.17,11.11,12.7,3.17,6.35,3.17,0.0,9.52,6.35,9.52,3.17,3.17,0.0,0.0,6.35,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,0.0,9.52,9.52,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,3.17,3.17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,3.17,0.0,0.0,0,0,0.0,3.17,0,0.0,0.0,0.0,0.0,3.17,0,0.0,0.0,3.17,9.52,9.52,0.0,3.17,9.52,0.0,0.0,0.0,3.17,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0,34.13,17.46,5.56,0.0,0.0,6.35,4.76,0,0.0,0.0,0.0,3.17,9.52,0.0,0.0,9.52,0.0,6.35,0.0,0.0,0.0,0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,3.17,0.0,0.0,3.17,0,6.35,0,0.0,0.0,0.0,0.0,0.0,3.17,60,3,7.77777777777778,7.33333333333333,4.33333333333333,7.55555555555556,16,7,2.2857142857142856,60+Introducing Enspire™ by Enfamil®.mp4,R_22DJrDSxx9xRD1r,0.04631744630060201,0.08955251534166901,0.10082142052078501,0.027133969907407,0.027133969907407,0.093024411270321,1,3,3
60+Introducing Enspire™ by Enfamil®.txt,1,126,89.52,79.03920000000001,77.17,99.0,7.88,41.27,71.43,41.27,31.75,3.17,0.0,0.0,0.0,0.0,0.0,0.0,3.17,12.7,3.17,11.11,12.7,3.17,6.35,3.17,0.0,9.52,6.35,9.52,3.17,3.17,0.0,0.0,6.35,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,0.0,9.52,9.52,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,3.17,3.17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,3.17,0.0,0.0,0,0,0.0,3.17,0,0.0,0.0,0.0,0.0,3.17,0,0.0,0.0,3.17,9.52,9.52,0.0,3.17,9.52,0.0,0.0,0.0,3.17,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0,34.13,17.46,5.56,0.0,0.0,6.35,4.76,0,0.0,0.0,0.0,3.17,9.52,0.0,0.0,9.52,0.0,6.35,0.0,0.0,0.0,0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,3.17,0.0,0.0,3.17,0,6.35,0,0.0,0.0,0.0,0.0,0.0,3.17,60,3,7.77777777777778,7.33333333333333,4.33333333333333,7.55555555555556,16,7,2.2857142857142856,60+Introducing Enspire™ by Enfamil®.mp4,R_1F2o6n9ZsRbQm1N,0.048512355595298005,0.124718704088004,0.133821537111168,0.039796730324074006,0.039796730324074006,0.11909628282539501,1,3,3
60+Introducing Enspire™ by Enfamil®.txt,1,126,89.52,79.03920000000001,77.17,99.0,7.88,41.27,71.43,41.27,31.75,3.17,0.0,0.0,0.0,0.0,0.0,0.0,3.17,12.7,3.17,11.11,12.7,3.17,6.35,3.17,0.0,9.52,6.35,9.52,3.17,3.17,0.0,0.0,6.35,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,0.0,9.52,9.52,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,3.17,3.17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,3.17,0.0,0.0,0,0,0.0,3.17,0,0.0,0.0,0.0,0.0,3.17,0,0.0,0.0,3.17,9.52,9.52,0.0,3.17,9.52,0.0,0.0,0.0,3.17,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0,34.13,17.46,5.56,0.0,0.0,6.35,4.76,0,0.0,0.0,0.0,3.17,9.52,0.0,0.0,9.52,0.0,6.35,0.0,0.0,0.0,0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,3.17,0.0,0.0,3.17,0,6.35,0,0.0,0.0,0.0,0.0,0.0,3.17,60,3,7.77777777777778,7.33333333333333,4.33333333333333,7.55555555555556,16,7,2.2857142857142856,60+Introducing Enspire™ by Enfamil®.mp4,R_AFmEwxjVkY4JZjr,0.061111939216860006,0.10907882560996701,0.125031433292972,0.050033757716049,0.050033757716049,0.112753921371294,1,3,3
60+Introducing Enspire™ by Enfamil®.txt,1,126,89.52,79.03920000000001,77.17,99.0,7.88,41.27,71.43,41.27,31.75,3.17,0.0,0.0,0.0,0.0,0.0,0.0,3.17,12.7,3.17,11.11,12.7,3.17,6.35,3.17,0.0,9.52,6.35,9.52,3.17,3.17,0.0,0.0,6.35,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,0.0,9.52,9.52,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,3.17,3.17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,3.17,0.0,0.0,0,0,0.0,3.17,0,0.0,0.0,0.0,0.0,3.17,0,0.0,0.0,3.17,9.52,9.52,0.0,3.17,9.52,0.0,0.0,0.0,3.17,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0,34.13,17.46,5.56,0.0,0.0,6.35,4.76,0,0.0,0.0,0.0,3.17,9.52,0.0,0.0,9.52,0.0,6.35,0.0,0.0,0.0,0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,3.17,0.0,0.0,3.17,0,6.35,0,0.0,0.0,0.0,0.0,0.0,3.17,60,3,7.77777777777778,7.33333333333333,4.33333333333333,7.55555555555556,16,7,2.2857142857142856,60+Introducing Enspire™ by Enfamil®.mp4,R_2CJ9lKlK8Oi24Oe,0.049394529836898,0.10679156776714101,0.11766162723663201,0.037949701003086006,0.037949701003086006,0.102125654181362,1,3,3
60+Introducing Enspire™ by Enfamil®.txt,1,126,89.52,79.03920000000001,77.17,99.0,7.88,41.27,71.43,41.27,31.75,3.17,0.0,0.0,0.0,0.0,0.0,0.0,3.17,12.7,3.17,11.11,12.7,3.17,6.35,3.17,0.0,9.52,6.35,9.52,3.17,3.17,0.0,0.0,6.35,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,0.0,9.52,9.52,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,3.17,3.17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,3.17,0.0,0.0,0,0,0.0,3.17,0,0.0,0.0,0.0,0.0,3.17,0,0.0,0.0,3.17,9.52,9.52,0.0,3.17,9.52,0.0,0.0,0.0,3.17,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0,34.13,17.46,5.56,0.0,0.0,6.35,4.76,0,0.0,0.0,0.0,3.17,9.52,0.0,0.0,9.52,0.0,6.35,0.0,0.0,0.0,0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,3.17,0.0,0.0,3.17,0,6.35,0,0.0,0.0,0.0,0.0,0.0,3.17,60,3,7.77777777777778,7.33333333333333,4.33333333333333,7.55555555555556,16,7,2.2857142857142856,60+Introducing Enspire™ by Enfamil®.mp4,R_cTmyqInNF9I7MLD,0.06077920882712701,0.165248282735583,0.17607131274773502,0.095593412422839,0.095593412422839,0.15359724259214302,1,3,3
60+Introducing Enspire™ by Enfamil®.txt,1,126,89.52,79.03920000000001,77.17,99.0,7.88,41.27,71.43,41.27,31.75,3.17,0.0,0.0,0.0,0.0,0.0,0.0,3.17,12.7,3.17,11.11,12.7,3.17,6.35,3.17,0.0,9.52,6.35,9.52,3.17,3.17,0.0,0.0,6.35,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,0.0,9.52,9.52,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,3.17,3.17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,3.17,0.0,0.0,0,0,0.0,3.17,0,0.0,0.0,0.0,0.0,3.17,0,0.0,0.0,3.17,9.52,9.52,0.0,3.17,9.52,0.0,0.0,0.0,3.17,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0,34.13,17.46,5.56,0.0,0.0,6.35,4.76,0,0.0,0.0,0.0,3.17,9.52,0.0,0.0,9.52,0.0,6.35,0.0,0.0,0.0,0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,3.17,0.0,0.0,3.17,0,6.35,0,0.0,0.0,0.0,0.0,0.0,3.17,60,3,7.77777777777778,7.33333333333333,4.33333333333333,7.55555555555556,16,7,2.2857142857142856,60+Introducing Enspire™ by Enfamil®.mp4,R_2Xps7uqZpYygTm6,0.05536129660227,0.10115071964925601,0.115309762149815,0.040201822916666005,0.040201822916666005,0.10207797578783001,1,3,3
61+Introducing Kendamil – Britain’s baby formula.txt,1,8,26.1,99.0,23.051958762886603,99.0,4.0,0.0,100.0,50.0,25.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,25.0,0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87.5,50.0,12.5,0.0,0.0,0.0,25.0,0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,3,7.5,7.75,4.125,7.875,36,28,1.2857142857142858,61+Introducing Kendamil – Britain’s baby formula.mp4,R_10V4bSB0OpgZUJy,0.11488241690748902,0.09802493819616001,0.151019396843144,0.154310136959876,0.154310136959876,0.128543758287886,1,3,3
61+Introducing Kendamil – Britain’s baby formula.txt,1,8,26.1,99.0,23.051958762886603,99.0,4.0,0.0,100.0,50.0,25.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,25.0,0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87.5,50.0,12.5,0.0,0.0,0.0,25.0,0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,3,7.5,7.75,4.125,7.875,36,28,1.2857142857142858,61+Introducing Kendamil – Britain’s baby formula.mp4,R_2xMqORvH8MIOLDf,0.131100295603151,0.11247815415840001,0.172738596353318,0.210203269675925,0.210203269675925,0.147572105025776,1,3,3
61+Introducing Kendamil – Britain’s baby formula.txt,1,8,26.1,99.0,23.051958762886603,99.0,4.0,0.0,100.0,50.0,25.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,25.0,0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87.5,50.0,12.5,0.0,0.0,0.0,25.0,0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,3,7.5,7.75,4.125,7.875,36,28,1.2857142857142858,61+Introducing Kendamil – Britain’s baby formula.mp4,R_3j1YSSr3YPtngHQ,0.10940143943003401,0.097988593435562,0.14686878290788402,0.143915171682098,0.143915171682098,0.12470666103022301,1,3,3
61+Introducing Kendamil – Britain’s baby formula.txt,1,8,26.1,99.0,23.051958762886603,99.0,4.0,0.0,100.0,50.0,25.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,25.0,0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87.5,50.0,12.5,0.0,0.0,0.0,25.0,0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,3,7.5,7.75,4.125,7.875,36,28,1.2857142857142858,61+Introducing Kendamil – Britain’s baby formula.mp4,R_1gtBW8CXODCZhz2,0.117130032205427,0.117414612021437,0.165848230501832,0.213005160108024,0.213005160108024,0.14008936337741001,1,3,3
61+Introducing Kendamil – Britain’s baby formula.txt,1,8,26.1,99.0,23.051958762886603,99.0,4.0,0.0,100.0,50.0,25.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,25.0,0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87.5,50.0,12.5,0.0,0.0,0.0,25.0,0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,3,7.5,7.75,4.125,7.875,36,28,1.2857142857142858,61+Introducing Kendamil – Britain’s baby formula.mp4,R_YbjPjyk00yQvDZ7,0.14872503016249902,0.093123082194855,0.17547376736796302,0.208668499228395,0.208668499228395,0.15155787598273102,1,3,3
61+Introducing Kendamil – Britain’s baby formula.txt,1,8,26.1,99.0,23.051958762886603,99.0,4.0,0.0,100.0,50.0,25.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,25.0,0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87.5,50.0,12.5,0.0,0.0,0.0,25.0,0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,3,7.5,7.75,4.125,7.875,36,28,1.2857142857142858,61+Introducing Kendamil – Britain’s baby formula.mp4,R_pcjQCK9dAmqufrX,0.13620435085892502,0.09994237675959701,0.16893816580411403,0.18596643518518502,0.18596643518518502,0.148822604599436,1,3,3
61+Introducing Kendamil – Britain’s baby formula.txt,1,8,26.1,99.0,23.051958762886603,99.0,4.0,0.0,100.0,50.0,25.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,25.0,0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87.5,50.0,12.5,0.0,0.0,0.0,25.0,0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,3,7.5,7.75,4.125,7.875,36,28,1.2857142857142858,61+Introducing Kendamil – Britain’s baby formula.mp4,R_3HTuIwWEKa03npN,0.136803835957537,0.09268284644575901,0.1652434554165,0.22389684606481403,0.22389684606481403,0.13819201886245502,1,3,3
61+Introducing Kendamil – Britain’s baby formula.txt,1,8,26.1,99.0,23.051958762886603,99.0,4.0,0.0,100.0,50.0,25.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,25.0,0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87.5,50.0,12.5,0.0,0.0,0.0,25.0,0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,3,7.5,7.75,4.125,7.875,36,28,1.2857142857142858,61+Introducing Kendamil – Britain’s baby formula.mp4,R_2rYZwXiDIM6Sa7B,0.11290436053448301,0.096480574985616,0.148512275510328,0.168338879243827,0.168338879243827,0.12581772289103502,1,3,3
62+Introducing NEW Enfagrow A+ with MFGM Complex & 40%% Higher DHA▪.txt,1,153,60.44,98.57,97.97,99.0,5.1,19.61,83.66,62.09,42.48,6.54,6.54,0.0,3.27,3.27,0.0,0.0,0.0,13.07,9.8,8.5,6.54,9.8,6.54,6.54,0.0,13.07,16.34,0.0,6.54,3.27,3.27,0.0,6.54,0.0,6.54,3.27,3.27,0.0,0.0,0.0,0.0,0.0,13.07,13.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.27,0.0,0.0,9.8,3.27,0.0,0.0,3.27,0.0,0.0,0.0,22.88,3.27,13.07,6.54,0.0,0.0,0.0,0.0,0,42.48,21.57,2.61,3.27,0.0,0.0,15.03,0,0.0,0.0,0.0,3.27,6.54,0.0,0.0,3.27,3.27,3.27,0.0,0.0,6.54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.61,0.0,6.54,0.0,0.0,0.0,3.27,0,9.8,0,0.0,0.0,0.0,0.0,0.0,0.0,62,2,7.0,6.625,4.0,6.33333333333333,16,4,4.0,62+Introducing NEW Enfagrow A+ with MFGM Complex & 40%% Higher DHA▪.mp4,R_2DTAqyIUDqXnKfP,0.012510474197229001,0.077010850262457,0.07802040132418,0.005462721836419,0.005462721836419,0.06693663016399701,1,2,3
62+Introducing NEW Enfagrow A+ with MFGM Complex & 40%% Higher DHA▪.txt,1,153,60.44,98.57,97.97,99.0,5.1,19.61,83.66,62.09,42.48,6.54,6.54,0.0,3.27,3.27,0.0,0.0,0.0,13.07,9.8,8.5,6.54,9.8,6.54,6.54,0.0,13.07,16.34,0.0,6.54,3.27,3.27,0.0,6.54,0.0,6.54,3.27,3.27,0.0,0.0,0.0,0.0,0.0,13.07,13.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.27,0.0,0.0,9.8,3.27,0.0,0.0,3.27,0.0,0.0,0.0,22.88,3.27,13.07,6.54,0.0,0.0,0.0,0.0,0,42.48,21.57,2.61,3.27,0.0,0.0,15.03,0,0.0,0.0,0.0,3.27,6.54,0.0,0.0,3.27,3.27,3.27,0.0,0.0,6.54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.61,0.0,6.54,0.0,0.0,0.0,3.27,0,9.8,0,0.0,0.0,0.0,0.0,0.0,0.0,62,2,7.0,6.625,4.0,6.33333333333333,16,4,4.0,62+Introducing NEW Enfagrow A+ with MFGM Complex & 40%% Higher DHA▪.mp4,R_1JFuJwLzDQA1yUv,0.05873044009550601,0.12815670483487,0.14097306688848002,0.048126446759259006,0.048126446759259006,0.133315560870889,1,2,3
