filename,duration,rms_mean,rms_std,rms_max,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,pitch_mean,pitch_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,mel_spectrogram_mean,mel_spectrogram_std,VideoNumber,"GroupN(1=low(1-3),2=neutral(4-6),3=high(7-10))",PrefereneMean,PurchaseDesireMean,NarrativeInterityMean,EmpathyMean,TotalTime(S),ShotNumber,ShotMean,ad_id,id,std_x,std_y,combined_std,convex_hull_area,convex_hull_area_shapely,mean_euclidean_distance,intercept,preference,purchase
"37+Cow & Gate Simply A2 Follow on Milk, Made with A2 Protein Milk Ad.mp3",15.02,0.18383397,0.12144765,0.52537656,0.0500680725946676,0.0623801370136378,2417.8294040749133,1334.0089976821123,3084.8643005371464,692.4258005869237,451.8113348094975,548.6308750149876,-212.15495,114.98485,120.701775,50.354412,-5.669657,19.18558,39.90139,18.355667,-5.907126,13.072761,26.179358,11.953007,10.875228,9.206488,15.694313,9.95612,6.1630545,8.786264,8.524346,9.974413,-3.3153958,8.258786,2.432471,7.651702,8.52765,9.125238,0.48567238,0.30588987,0.5107368,0.27618095,0.6531699,0.30055985,0.5714762,0.25091925,0.6920793,0.29862934,0.5324404,0.29803014,0.5070404,0.2998265,0.47836715,0.29767686,0.47579792,0.29605174,0.5227723,0.3106915,0.5082637,0.28319538,0.49214506,0.28414494,9.285805,89.52094,37,2,7.0,6.66666666666667,2.83333333333333,6.5,16,3,5.333333333333333,"37+Cow & Gate Simply A2 Follow on Milk, Made with A2 Protein Milk Ad.mp4",R_3s7GwHcDFKvMcYI,0.132789690307086,0.050663022193436005,0.142126154066112,0.011416136188271002,0.011416136188271002,0.13422226422775602,1,2,3
"37+Cow & Gate Simply A2 Follow on Milk, Made with A2 Protein Milk Ad.mp3",15.02,0.18383397,0.12144765,0.52537656,0.0500680725946676,0.0623801370136378,2417.8294040749133,1334.0089976821123,3084.8643005371464,692.4258005869237,451.8113348094975,548.6308750149876,-212.15495,114.98485,120.701775,50.354412,-5.669657,19.18558,39.90139,18.355667,-5.907126,13.072761,26.179358,11.953007,10.875228,9.206488,15.694313,9.95612,6.1630545,8.786264,8.524346,9.974413,-3.3153958,8.258786,2.432471,7.651702,8.52765,9.125238,0.48567238,0.30588987,0.5107368,0.27618095,0.6531699,0.30055985,0.5714762,0.25091925,0.6920793,0.29862934,0.5324404,0.29803014,0.5070404,0.2998265,0.47836715,0.29767686,0.47579792,0.29605174,0.5227723,0.3106915,0.5082637,0.28319538,0.49214506,0.28414494,9.285805,89.52094,37,2,7.0,6.66666666666667,2.83333333333333,6.5,16,3,5.333333333333333,"37+Cow & Gate Simply A2 Follow on Milk, Made with A2 Protein Milk Ad.mp4",R_u7DOP1sJ19ZOsxz,0.124086165801066,0.03585278453612,0.12916190886713902,0.017949459876543002,0.017949459876543002,0.126733594025429,1,2,3
"37+Cow & Gate Simply A2 Follow on Milk, Made with A2 Protein Milk Ad.mp3",15.02,0.18383397,0.12144765,0.52537656,0.0500680725946676,0.0623801370136378,2417.8294040749133,1334.0089976821123,3084.8643005371464,692.4258005869237,451.8113348094975,548.6308750149876,-212.15495,114.98485,120.701775,50.354412,-5.669657,19.18558,39.90139,18.355667,-5.907126,13.072761,26.179358,11.953007,10.875228,9.206488,15.694313,9.95612,6.1630545,8.786264,8.524346,9.974413,-3.3153958,8.258786,2.432471,7.651702,8.52765,9.125238,0.48567238,0.30588987,0.5107368,0.27618095,0.6531699,0.30055985,0.5714762,0.25091925,0.6920793,0.29862934,0.5324404,0.29803014,0.5070404,0.2998265,0.47836715,0.29767686,0.47579792,0.29605174,0.5227723,0.3106915,0.5082637,0.28319538,0.49214506,0.28414494,9.285805,89.52094,37,2,7.0,6.66666666666667,2.83333333333333,6.5,16,3,5.333333333333333,"37+Cow & Gate Simply A2 Follow on Milk, Made with A2 Protein Milk Ad.mp4",R_2qwRfnGolxx0AqD,0.116151354963879,0.046448858869397,0.125094499280401,0.012104552469135001,0.012104552469135001,0.116808853186894,1,2,3
"37+Cow & Gate Simply A2 Follow on Milk, Made with A2 Protein Milk Ad.mp3",15.02,0.18383397,0.12144765,0.52537656,0.0500680725946676,0.0623801370136378,2417.8294040749133,1334.0089976821123,3084.8643005371464,692.4258005869237,451.8113348094975,548.6308750149876,-212.15495,114.98485,120.701775,50.354412,-5.669657,19.18558,39.90139,18.355667,-5.907126,13.072761,26.179358,11.953007,10.875228,9.206488,15.694313,9.95612,6.1630545,8.786264,8.524346,9.974413,-3.3153958,8.258786,2.432471,7.651702,8.52765,9.125238,0.48567238,0.30588987,0.5107368,0.27618095,0.6531699,0.30055985,0.5714762,0.25091925,0.6920793,0.29862934,0.5324404,0.29803014,0.5070404,0.2998265,0.47836715,0.29767686,0.47579792,0.29605174,0.5227723,0.3106915,0.5082637,0.28319538,0.49214506,0.28414494,9.285805,89.52094,37,2,7.0,6.66666666666667,2.83333333333333,6.5,16,3,5.333333333333333,"37+Cow & Gate Simply A2 Follow on Milk, Made with A2 Protein Milk Ad.mp4",R_3HTuIwWEKa03npN,0.128707866972365,0.012747911326337001,0.12933763668692902,0.006134259259259,0.006134259259259,0.12426177441746501,1,2,3
38+Cow's Milk Allergy & Nutramigen A+ with LGG baby formula.mp3,30.09,0.065284215,0.027957309,0.15051734,0.0759729456018518,0.0740294727848592,3540.882458332208,1591.8298990001629,3871.47370622598,679.5906890368153,228.59016510107116,412.34272220025184,-248.61087,71.66293,118.74283,37.89476,-6.910055,25.80769,45.54025,25.780855,-22.045748,22.083786,21.621786,16.840082,-27.730837,17.094677,15.313393,15.379994,-26.943499,16.327904,-4.2526712,13.438904,-14.109273,11.041892,-10.626969,12.242605,-7.8877497,9.97174,0.37529114,0.27702156,0.5213965,0.37356538,0.31453782,0.25434902,0.23948722,0.24017677,0.27927238,0.26104784,0.34031218,0.30235425,0.29024935,0.25074893,0.34862345,0.2858703,0.498894,0.34967774,0.4007285,0.3055122,0.33665735,0.31052327,0.30311447,0.2735724,0.8899877,6.0123386,38,1,3.71428571428571,2.57142857142857,7.28571428571429,2.71428571428571,31,9,3.4444444444444446,38+Cow's Milk Allergy & Nutramigen A+ with LGG baby formula.mp4,R_2cjymW7g7GFnOaL,0.17323801538364902,0.07286311116536501,0.187937337809073,0.056204185956790005,0.056204185956790005,0.1608179273907,1,1,1
38+Cow's Milk Allergy & Nutramigen A+ with LGG baby formula.mp3,30.09,0.065284215,0.027957309,0.15051734,0.0759729456018518,0.0740294727848592,3540.882458332208,1591.8298990001629,3871.47370622598,679.5906890368153,228.59016510107116,412.34272220025184,-248.61087,71.66293,118.74283,37.89476,-6.910055,25.80769,45.54025,25.780855,-22.045748,22.083786,21.621786,16.840082,-27.730837,17.094677,15.313393,15.379994,-26.943499,16.327904,-4.2526712,13.438904,-14.109273,11.041892,-10.626969,12.242605,-7.8877497,9.97174,0.37529114,0.27702156,0.5213965,0.37356538,0.31453782,0.25434902,0.23948722,0.24017677,0.27927238,0.26104784,0.34031218,0.30235425,0.29024935,0.25074893,0.34862345,0.2858703,0.498894,0.34967774,0.4007285,0.3055122,0.33665735,0.31052327,0.30311447,0.2735724,0.8899877,6.0123386,38,1,3.71428571428571,2.57142857142857,7.28571428571429,2.71428571428571,31,9,3.4444444444444446,38+Cow's Milk Allergy & Nutramigen A+ with LGG baby formula.mp4,R_2WDsrmAlPtoO0HZ,0.16830104633726,0.066782907314769,0.181066835471407,0.071776138117283,0.071776138117283,0.158638733611802,1,1,1
38+Cow's Milk Allergy & Nutramigen A+ with LGG baby formula.mp3,30.09,0.065284215,0.027957309,0.15051734,0.0759729456018518,0.0740294727848592,3540.882458332208,1591.8298990001629,3871.47370622598,679.5906890368153,228.59016510107116,412.34272220025184,-248.61087,71.66293,118.74283,37.89476,-6.910055,25.80769,45.54025,25.780855,-22.045748,22.083786,21.621786,16.840082,-27.730837,17.094677,15.313393,15.379994,-26.943499,16.327904,-4.2526712,13.438904,-14.109273,11.041892,-10.626969,12.242605,-7.8877497,9.97174,0.37529114,0.27702156,0.5213965,0.37356538,0.31453782,0.25434902,0.23948722,0.24017677,0.27927238,0.26104784,0.34031218,0.30235425,0.29024935,0.25074893,0.34862345,0.2858703,0.498894,0.34967774,0.4007285,0.3055122,0.33665735,0.31052327,0.30311447,0.2735724,0.8899877,6.0123386,38,1,3.71428571428571,2.57142857142857,7.28571428571429,2.71428571428571,31,9,3.4444444444444446,38+Cow's Milk Allergy & Nutramigen A+ with LGG baby formula.mp4,R_2Y4KhwyNARJx9xU,0.184354909567811,0.08133640796599301,0.20150023310797002,0.08252073688271601,0.08252073688271601,0.176190961131445,1,1,1
38+Cow's Milk Allergy & Nutramigen A+ with LGG baby formula.mp3,30.09,0.065284215,0.027957309,0.15051734,0.0759729456018518,0.0740294727848592,3540.882458332208,1591.8298990001629,3871.47370622598,679.5906890368153,228.59016510107116,412.34272220025184,-248.61087,71.66293,118.74283,37.89476,-6.910055,25.80769,45.54025,25.780855,-22.045748,22.083786,21.621786,16.840082,-27.730837,17.094677,15.313393,15.379994,-26.943499,16.327904,-4.2526712,13.438904,-14.109273,11.041892,-10.626969,12.242605,-7.8877497,9.97174,0.37529114,0.27702156,0.5213965,0.37356538,0.31453782,0.25434902,0.23948722,0.24017677,0.27927238,0.26104784,0.34031218,0.30235425,0.29024935,0.25074893,0.34862345,0.2858703,0.498894,0.34967774,0.4007285,0.3055122,0.33665735,0.31052327,0.30311447,0.2735724,0.8899877,6.0123386,38,1,3.71428571428571,2.57142857142857,7.28571428571429,2.71428571428571,31,9,3.4444444444444446,38+Cow's Milk Allergy & Nutramigen A+ with LGG baby formula.mp4,R_2rZrsHQuhsz6O8L,0.179208494435617,0.08956827450943601,0.20034510295107802,0.070341435185185,0.070341435185185,0.17280485715224903,1,1,1
38+Cow's Milk Allergy & Nutramigen A+ with LGG baby formula.mp3,30.09,0.065284215,0.027957309,0.15051734,0.0759729456018518,0.0740294727848592,3540.882458332208,1591.8298990001629,3871.47370622598,679.5906890368153,228.59016510107116,412.34272220025184,-248.61087,71.66293,118.74283,37.89476,-6.910055,25.80769,45.54025,25.780855,-22.045748,22.083786,21.621786,16.840082,-27.730837,17.094677,15.313393,15.379994,-26.943499,16.327904,-4.2526712,13.438904,-14.109273,11.041892,-10.626969,12.242605,-7.8877497,9.97174,0.37529114,0.27702156,0.5213965,0.37356538,0.31453782,0.25434902,0.23948722,0.24017677,0.27927238,0.26104784,0.34031218,0.30235425,0.29024935,0.25074893,0.34862345,0.2858703,0.498894,0.34967774,0.4007285,0.3055122,0.33665735,0.31052327,0.30311447,0.2735724,0.8899877,6.0123386,38,1,3.71428571428571,2.57142857142857,7.28571428571429,2.71428571428571,31,9,3.4444444444444446,38+Cow's Milk Allergy & Nutramigen A+ with LGG baby formula.mp4,R_3NWyVmW6KsbxEv6,0.18175925336314402,0.094248093423412,0.20474161593842102,0.15479239004629602,0.15479239004629602,0.17917591516731501,1,1,1
38+Cow's Milk Allergy & Nutramigen A+ with LGG baby formula.mp3,30.09,0.065284215,0.027957309,0.15051734,0.0759729456018518,0.0740294727848592,3540.882458332208,1591.8298990001629,3871.47370622598,679.5906890368153,228.59016510107116,412.34272220025184,-248.61087,71.66293,118.74283,37.89476,-6.910055,25.80769,45.54025,25.780855,-22.045748,22.083786,21.621786,16.840082,-27.730837,17.094677,15.313393,15.379994,-26.943499,16.327904,-4.2526712,13.438904,-14.109273,11.041892,-10.626969,12.242605,-7.8877497,9.97174,0.37529114,0.27702156,0.5213965,0.37356538,0.31453782,0.25434902,0.23948722,0.24017677,0.27927238,0.26104784,0.34031218,0.30235425,0.29024935,0.25074893,0.34862345,0.2858703,0.498894,0.34967774,0.4007285,0.3055122,0.33665735,0.31052327,0.30311447,0.2735724,0.8899877,6.0123386,38,1,3.71428571428571,2.57142857142857,7.28571428571429,2.71428571428571,31,9,3.4444444444444446,38+Cow's Milk Allergy & Nutramigen A+ with LGG baby formula.mp4,R_3lA0WwtApTnT893,0.173960258484702,0.147182549712258,0.22787030186460402,0.216582272376543,0.216582272376543,0.210915711613041,1,1,1
38+Cow's Milk Allergy & Nutramigen A+ with LGG baby formula.mp3,30.09,0.065284215,0.027957309,0.15051734,0.0759729456018518,0.0740294727848592,3540.882458332208,1591.8298990001629,3871.47370622598,679.5906890368153,228.59016510107116,412.34272220025184,-248.61087,71.66293,118.74283,37.89476,-6.910055,25.80769,45.54025,25.780855,-22.045748,22.083786,21.621786,16.840082,-27.730837,17.094677,15.313393,15.379994,-26.943499,16.327904,-4.2526712,13.438904,-14.109273,11.041892,-10.626969,12.242605,-7.8877497,9.97174,0.37529114,0.27702156,0.5213965,0.37356538,0.31453782,0.25434902,0.23948722,0.24017677,0.27927238,0.26104784,0.34031218,0.30235425,0.29024935,0.25074893,0.34862345,0.2858703,0.498894,0.34967774,0.4007285,0.3055122,0.33665735,0.31052327,0.30311447,0.2735724,0.8899877,6.0123386,38,1,3.71428571428571,2.57142857142857,7.28571428571429,2.71428571428571,31,9,3.4444444444444446,38+Cow's Milk Allergy & Nutramigen A+ with LGG baby formula.mp4,R_XXT49G4odgeQU8x,0.19382203072751,0.111351389165525,0.22353100783656002,0.191127748842592,0.191127748842592,0.20077479925451802,1,1,1
39+Earths Best Infant Formula V3 20Dec2013.mp3,185.25,0.028079458,0.020303372,0.2404037,0.0811763829647646,0.083767565680018,2768.698954987304,1823.8288878264968,2816.353388235537,823.3529858937939,271.18024544715473,494.381541935395,-333.16782,75.46725,129.71849,47.921303,-10.919367,26.953022,21.128096,30.361954,-0.8726865,25.841766,15.061304,18.496298,-12.644341,14.651514,-0.13501067,11.748455,-1.8245928,11.626834,-6.5211506,11.607873,-4.676808,10.121665,-0.041318167,8.786621,-7.830994,9.305538,0.45707867,0.34554884,0.3849924,0.28071287,0.3659506,0.31416768,0.31933486,0.2784992,0.31755808,0.26488113,0.4072272,0.33303505,0.32965255,0.26365328,0.34006682,0.30227825,0.3322126,0.26928446,0.40530923,0.32892045,0.4043388,0.3085102,0.38802966,0.28600618,0.19192663,2.2907503,39,3,7.42857142857143,8.14285714285714,3.57142857142857,7.42857142857143,186,51,3.6470588235294117,39+Earths Best Infant Formula V3 20Dec2013.mp4,R_2rhVJkESclh3soQ,0.13513573572040702,0.12240271061534601,0.18232962083731802,0.377024257330246,0.377024257330246,0.145011775265215,1,3,3
39+Earths Best Infant Formula V3 20Dec2013.mp3,185.25,0.028079458,0.020303372,0.2404037,0.0811763829647646,0.083767565680018,2768.698954987304,1823.8288878264968,2816.353388235537,823.3529858937939,271.18024544715473,494.381541935395,-333.16782,75.46725,129.71849,47.921303,-10.919367,26.953022,21.128096,30.361954,-0.8726865,25.841766,15.061304,18.496298,-12.644341,14.651514,-0.13501067,11.748455,-1.8245928,11.626834,-6.5211506,11.607873,-4.676808,10.121665,-0.041318167,8.786621,-7.830994,9.305538,0.45707867,0.34554884,0.3849924,0.28071287,0.3659506,0.31416768,0.31933486,0.2784992,0.31755808,0.26488113,0.4072272,0.33303505,0.32965255,0.26365328,0.34006682,0.30227825,0.3322126,0.26928446,0.40530923,0.32892045,0.4043388,0.3085102,0.38802966,0.28600618,0.19192663,2.2907503,39,3,7.42857142857143,8.14285714285714,3.57142857142857,7.42857142857143,186,51,3.6470588235294117,39+Earths Best Infant Formula V3 20Dec2013.mp4,R_2ciUMfF394LTzqp,0.080740316990248,0.07980062492781101,0.11352153331661301,0.16680290316358,0.16680290316358,0.095394958114485,1,3,3
39+Earths Best Infant Formula V3 20Dec2013.mp3,185.25,0.028079458,0.020303372,0.2404037,0.0811763829647646,0.083767565680018,2768.698954987304,1823.8288878264968,2816.353388235537,823.3529858937939,271.18024544715473,494.381541935395,-333.16782,75.46725,129.71849,47.921303,-10.919367,26.953022,21.128096,30.361954,-0.8726865,25.841766,15.061304,18.496298,-12.644341,14.651514,-0.13501067,11.748455,-1.8245928,11.626834,-6.5211506,11.607873,-4.676808,10.121665,-0.041318167,8.786621,-7.830994,9.305538,0.45707867,0.34554884,0.3849924,0.28071287,0.3659506,0.31416768,0.31933486,0.2784992,0.31755808,0.26488113,0.4072272,0.33303505,0.32965255,0.26365328,0.34006682,0.30227825,0.3322126,0.26928446,0.40530923,0.32892045,0.4043388,0.3085102,0.38802966,0.28600618,0.19192663,2.2907503,39,3,7.42857142857143,8.14285714285714,3.57142857142857,7.42857142857143,186,51,3.6470588235294117,39+Earths Best Infant Formula V3 20Dec2013.mp4,R_3iJAryX6KzAkCN1,0.08406295513884801,0.075884322657809,0.113247564441406,0.137345679012345,0.137345679012345,0.098548028872063,1,3,3
39+Earths Best Infant Formula V3 20Dec2013.mp3,185.25,0.028079458,0.020303372,0.2404037,0.0811763829647646,0.083767565680018,2768.698954987304,1823.8288878264968,2816.353388235537,823.3529858937939,271.18024544715473,494.381541935395,-333.16782,75.46725,129.71849,47.921303,-10.919367,26.953022,21.128096,30.361954,-0.8726865,25.841766,15.061304,18.496298,-12.644341,14.651514,-0.13501067,11.748455,-1.8245928,11.626834,-6.5211506,11.607873,-4.676808,10.121665,-0.041318167,8.786621,-7.830994,9.305538,0.45707867,0.34554884,0.3849924,0.28071287,0.3659506,0.31416768,0.31933486,0.2784992,0.31755808,0.26488113,0.4072272,0.33303505,0.32965255,0.26365328,0.34006682,0.30227825,0.3322126,0.26928446,0.40530923,0.32892045,0.4043388,0.3085102,0.38802966,0.28600618,0.19192663,2.2907503,39,3,7.42857142857143,8.14285714285714,3.57142857142857,7.42857142857143,186,51,3.6470588235294117,39+Earths Best Infant Formula V3 20Dec2013.mp4,R_BLMnxxAAdQShsPf,0.08482879726676701,0.070569478095462,0.11034480542550401,0.12949218750000002,0.1294921875,0.09477354036068801,1,3,3
39+Earths Best Infant Formula V3 20Dec2013.mp3,185.25,0.028079458,0.020303372,0.2404037,0.0811763829647646,0.083767565680018,2768.698954987304,1823.8288878264968,2816.353388235537,823.3529858937939,271.18024544715473,494.381541935395,-333.16782,75.46725,129.71849,47.921303,-10.919367,26.953022,21.128096,30.361954,-0.8726865,25.841766,15.061304,18.496298,-12.644341,14.651514,-0.13501067,11.748455,-1.8245928,11.626834,-6.5211506,11.607873,-4.676808,10.121665,-0.041318167,8.786621,-7.830994,9.305538,0.45707867,0.34554884,0.3849924,0.28071287,0.3659506,0.31416768,0.31933486,0.2784992,0.31755808,0.26488113,0.4072272,0.33303505,0.32965255,0.26365328,0.34006682,0.30227825,0.3322126,0.26928446,0.40530923,0.32892045,0.4043388,0.3085102,0.38802966,0.28600618,0.19192663,2.2907503,39,3,7.42857142857143,8.14285714285714,3.57142857142857,7.42857142857143,186,51,3.6470588235294117,39+Earths Best Infant Formula V3 20Dec2013.mp4,R_1Ic2grCw4d162ym,0.085066035923542,0.081636773206022,0.11790162512551201,0.145024353780864,0.145024353780864,0.100533694134704,1,3,3
39+Earths Best Infant Formula V3 20Dec2013.mp3,185.25,0.028079458,0.020303372,0.2404037,0.0811763829647646,0.083767565680018,2768.698954987304,1823.8288878264968,2816.353388235537,823.3529858937939,271.18024544715473,494.381541935395,-333.16782,75.46725,129.71849,47.921303,-10.919367,26.953022,21.128096,30.361954,-0.8726865,25.841766,15.061304,18.496298,-12.644341,14.651514,-0.13501067,11.748455,-1.8245928,11.626834,-6.5211506,11.607873,-4.676808,10.121665,-0.041318167,8.786621,-7.830994,9.305538,0.45707867,0.34554884,0.3849924,0.28071287,0.3659506,0.31416768,0.31933486,0.2784992,0.31755808,0.26488113,0.4072272,0.33303505,0.32965255,0.26365328,0.34006682,0.30227825,0.3322126,0.26928446,0.40530923,0.32892045,0.4043388,0.3085102,0.38802966,0.28600618,0.19192663,2.2907503,39,3,7.42857142857143,8.14285714285714,3.57142857142857,7.42857142857143,186,51,3.6470588235294117,39+Earths Best Infant Formula V3 20Dec2013.mp4,R_cTmyqInNF9I7MLD,0.191085311047086,0.164975445506993,0.252448992309719,0.485885657793209,0.485885657793209,0.22064794375052002,1,3,3
39+Earths Best Infant Formula V3 20Dec2013.mp3,185.25,0.028079458,0.020303372,0.2404037,0.0811763829647646,0.083767565680018,2768.698954987304,1823.8288878264968,2816.353388235537,823.3529858937939,271.18024544715473,494.381541935395,-333.16782,75.46725,129.71849,47.921303,-10.919367,26.953022,21.128096,30.361954,-0.8726865,25.841766,15.061304,18.496298,-12.644341,14.651514,-0.13501067,11.748455,-1.8245928,11.626834,-6.5211506,11.607873,-4.676808,10.121665,-0.041318167,8.786621,-7.830994,9.305538,0.45707867,0.34554884,0.3849924,0.28071287,0.3659506,0.31416768,0.31933486,0.2784992,0.31755808,0.26488113,0.4072272,0.33303505,0.32965255,0.26365328,0.34006682,0.30227825,0.3322126,0.26928446,0.40530923,0.32892045,0.4043388,0.3085102,0.38802966,0.28600618,0.19192663,2.2907503,39,3,7.42857142857143,8.14285714285714,3.57142857142857,7.42857142857143,186,51,3.6470588235294117,39+Earths Best Infant Formula V3 20Dec2013.mp4,R_3QVndydHS3ggukh,0.14824617910117102,0.11836030306143801,0.18970000252739103,0.36032624421296305,0.36032624421296305,0.151690296243809,1,3,3
4+a2 Platinum TV Ad 2015.mp3,33.53,0.031766117,0.020239737,0.09181315,0.0663962781780027,0.090732863751165,2581.5148168830847,2095.1442289420406,2777.7790047052754,1248.2855927293308,467.91436109277225,758.5951178130092,-376.5387,138.61743,122.284,63.03427,-6.9386735,27.040972,36.45791,29.77327,-4.192377,22.443296,17.693756,19.399725,-21.149258,19.259346,9.617384,16.254362,-15.581454,13.280286,-2.3292134,11.174342,-11.066146,10.808017,-14.764854,11.977838,-1.5773878,10.449662,0.43762013,0.36074096,0.3457975,0.275284,0.3001997,0.28864348,0.3032586,0.31461746,0.367116,0.34098297,0.3813041,0.35230836,0.3424694,0.29792514,0.40319568,0.3439448,0.3201629,0.28451285,0.28172973,0.29347944,0.26675066,0.26480153,0.32856438,0.2807429,0.2439322,1.9321063,4,3,7.11111111111111,6.77777777777778,4.66666666666667,6.77777777777778,34,17,2.0,4+a2 Platinum TV Ad 2015.mp4,R_2rhVJkESclh3soQ,0.126348846943995,0.10849738558821401,0.166540426934587,0.130580873842592,0.130580873842592,0.149472544924199,1,3,3
4+a2 Platinum TV Ad 2015.mp3,33.53,0.031766117,0.020239737,0.09181315,0.0663962781780027,0.090732863751165,2581.5148168830847,2095.1442289420406,2777.7790047052754,1248.2855927293308,467.91436109277225,758.5951178130092,-376.5387,138.61743,122.284,63.03427,-6.9386735,27.040972,36.45791,29.77327,-4.192377,22.443296,17.693756,19.399725,-21.149258,19.259346,9.617384,16.254362,-15.581454,13.280286,-2.3292134,11.174342,-11.066146,10.808017,-14.764854,11.977838,-1.5773878,10.449662,0.43762013,0.36074096,0.3457975,0.275284,0.3001997,0.28864348,0.3032586,0.31461746,0.367116,0.34098297,0.3813041,0.35230836,0.3424694,0.29792514,0.40319568,0.3439448,0.3201629,0.28451285,0.28172973,0.29347944,0.26675066,0.26480153,0.32856438,0.2807429,0.2439322,1.9321063,4,3,7.11111111111111,6.77777777777778,4.66666666666667,6.77777777777778,34,17,2.0,4+a2 Platinum TV Ad 2015.mp4,R_x5FWpiRdYvqrumZ,0.09022684022223401,0.07958983041516801,0.12031385540329001,0.07149522569444401,0.07149522569444401,0.10698122502119001,1,3,3
4+a2 Platinum TV Ad 2015.mp3,33.53,0.031766117,0.020239737,0.09181315,0.0663962781780027,0.090732863751165,2581.5148168830847,2095.1442289420406,2777.7790047052754,1248.2855927293308,467.91436109277225,758.5951178130092,-376.5387,138.61743,122.284,63.03427,-6.9386735,27.040972,36.45791,29.77327,-4.192377,22.443296,17.693756,19.399725,-21.149258,19.259346,9.617384,16.254362,-15.581454,13.280286,-2.3292134,11.174342,-11.066146,10.808017,-14.764854,11.977838,-1.5773878,10.449662,0.43762013,0.36074096,0.3457975,0.275284,0.3001997,0.28864348,0.3032586,0.31461746,0.367116,0.34098297,0.3813041,0.35230836,0.3424694,0.29792514,0.40319568,0.3439448,0.3201629,0.28451285,0.28172973,0.29347944,0.26675066,0.26480153,0.32856438,0.2807429,0.2439322,1.9321063,4,3,7.11111111111111,6.77777777777778,4.66666666666667,6.77777777777778,34,17,2.0,4+a2 Platinum TV Ad 2015.mp4,R_1FziyBiAHgtbHwf,0.096601641286762,0.07093277797246901,0.11984713634537901,0.071825569058641,0.071825569058641,0.102637004454824,1,3,3
4+a2 Platinum TV Ad 2015.mp3,33.53,0.031766117,0.020239737,0.09181315,0.0663962781780027,0.090732863751165,2581.5148168830847,2095.1442289420406,2777.7790047052754,1248.2855927293308,467.91436109277225,758.5951178130092,-376.5387,138.61743,122.284,63.03427,-6.9386735,27.040972,36.45791,29.77327,-4.192377,22.443296,17.693756,19.399725,-21.149258,19.259346,9.617384,16.254362,-15.581454,13.280286,-2.3292134,11.174342,-11.066146,10.808017,-14.764854,11.977838,-1.5773878,10.449662,0.43762013,0.36074096,0.3457975,0.275284,0.3001997,0.28864348,0.3032586,0.31461746,0.367116,0.34098297,0.3813041,0.35230836,0.3424694,0.29792514,0.40319568,0.3439448,0.3201629,0.28451285,0.28172973,0.29347944,0.26675066,0.26480153,0.32856438,0.2807429,0.2439322,1.9321063,4,3,7.11111111111111,6.77777777777778,4.66666666666667,6.77777777777778,34,17,2.0,4+a2 Platinum TV Ad 2015.mp4,R_6SBOxXQdGVEwyPL,0.145799787639287,0.09895503100911701,0.17620918318202503,0.15526138117283902,0.15526138117283902,0.16067110149985,1,3,3
4+a2 Platinum TV Ad 2015.mp3,33.53,0.031766117,0.020239737,0.09181315,0.0663962781780027,0.090732863751165,2581.5148168830847,2095.1442289420406,2777.7790047052754,1248.2855927293308,467.91436109277225,758.5951178130092,-376.5387,138.61743,122.284,63.03427,-6.9386735,27.040972,36.45791,29.77327,-4.192377,22.443296,17.693756,19.399725,-21.149258,19.259346,9.617384,16.254362,-15.581454,13.280286,-2.3292134,11.174342,-11.066146,10.808017,-14.764854,11.977838,-1.5773878,10.449662,0.43762013,0.36074096,0.3457975,0.275284,0.3001997,0.28864348,0.3032586,0.31461746,0.367116,0.34098297,0.3813041,0.35230836,0.3424694,0.29792514,0.40319568,0.3439448,0.3201629,0.28451285,0.28172973,0.29347944,0.26675066,0.26480153,0.32856438,0.2807429,0.2439322,1.9321063,4,3,7.11111111111111,6.77777777777778,4.66666666666667,6.77777777777778,34,17,2.0,4+a2 Platinum TV Ad 2015.mp4,R_3O2rxFfM6A3O5Vs,0.15134408878941102,0.09802592025452701,0.180316705419227,0.17683497299382703,0.17683497299382703,0.16032373251356902,1,3,3
